sentiment,content
happiness,@josemarques I don't feel like having to reboot  If only OSX supported Hibernate &amp; Reboot in Bootcamp... -.-
sadness,Oww. Can't even describe how much my back hurts. Going to have to go to the stupid doctor.
sadness,@MynameisDon I ALWAYS miss out! I wont be able to commence in the foolishness til' the fall  But come fall I'll be visiting!! YAY!!
neutral,"Dreaming of bacon waffles, with fresh butter and maple syrup and brewed coffee..."
neutral,"&quot;Hi Im Jonathan from Spotify, 4 just 9.99 a month u cn have unlimited music w/ no interuptions&quot; But I luv r little chats J, dont leave me"
sadness,Aaaaahhhh.... Friday!!!! but.......     Funeral at 5
sadness,Sun has been making me happy =] Shame about work tonight  x
neutral,Going home but will be back! After I get groceries and stuff
sadness,@Nobilis I feel your pain. Mine is the same way
neutral,ACABOU!!!
sadness,Sad day in the office. Glad it's Friday. Like to get away from this for a while. Poor co-worker just lost her son.
sadness,Wishes she had a pool
neutral,"@tommcfly @dougiemcfly broken little toe? vai the doctor! Hoje vocï¿½ vai na 89FM, quero vï¿½-lo atravï¿½s da Internet. got to see it"
happiness,found six great vegan places to eat and relax at; four of which I can't get to without a car
sadness,Soooo not feeling well and I need to get out of bed
sadness,"well it's not done yet ! 1 more thing left huaaahhhhh ! jupaa, resaaaa awas kaliaaannn !"
happiness,In the university with hungry!!
sadness,@chrlttgrc nope im nott! i was planning on doing but my aunties come over from america and we're havin this big family meal so i cant  xx
neutral,"@StitchinSista It happened to me the other day (customer asked me to ship to her work address), I sent her another one"
sadness,@feltbeats That's right... kick me when I'm down.
neutral,@wendilynnmakeup Good Morning! It's been a while since I've &quot;talked&quot; to you   - Keep up the awesome tweets.
sadness,@TearlessPoet hmmm really??? that's weird idk about that one  sowwy
neutral,@wendydoeswaco Beatrice?? I don't remember his guide
sadness,@Nic0pic0 Lots of things Nico. Gud news: I have a job Bad news: Its in the middle of nowhere. Got my phone 4 twitter but cnt play videos.
neutral,http://twitpic.com/66shw - Just took this for class just 5 minutes ago its awsome being here too bad i graduate next year
neutral,i went to go check my phone for messages. then i remembered i dont have a phone anymore
sadness,sourish limbs is preventing me from gg out on a friday. not happy. i haven't been on at 12am for a v long time...even more so on a fri
neutral,Blah. Work at job one all day and job two all night.
happiness,"@lauradawg LOL she is okay, its just he songs are so catchy they get stuck in my head"
happiness,Back in Manchester. Whats with the weather? Sweaty
neutral,@halbpro what's wrong with dressing in fifties fashion?
neutral,@leifwells what time is our conference call??
sadness,sick of math
happiness,"@KimberlySMoore It's good they're realistic, but I still don't like thinking about it!!!"
happiness,Finally left the house! It's gloomy outside.
neutral,wants chocolate milkkk
neutral,I wanna go see the cab really bad.
happiness,"Loving the sun today, even thought I should be revising. Not a good day though, been at Kates all afty, shit day for her bless her  x"
neutral,@elijahmanor targeted browser for what?! I just read that Windows Mobile uses the IE6 core as its default.
sadness,@jferlee I didn't see it last night!  Oh well. But I HAVE to watch it in theaters. That's a MUST.
sadness,@jephjacques my three most hated words are &quot;see you monday&quot;
neutral,ughhh seriously hung over
sadness,extremely bored.
happiness,via @cornellfinch: Found #geocache Head's Up! http://coord.info/gc1ret6. Probably my only find of the day.  http://bit.ly/JS3S4
sadness,The computer at work hates me.  have to call tech support. Again...
neutral,eh...but I'll be picking cotton soon....need to suppliment my income
neutral,@Bbolin1469 Why is it going to be anti-social?
neutral,@tyhra_renee @MzLadi_B Fa real Me n Shay been on the toilet all night Shlda knwn sumthin ws up whn they didn't crd us 4 our Scorpian bwl
happiness,@patsytravers http://twitpic.com/66sbz - thats actually adorable! ooh how i miss dude
neutral,work til 9
sadness,I wanna be out in the sunshineeeeeee
sadness,"@mrs_mcsupergirl ok, finished set u free, and i am sooooo mad rite now...it cant end like that, i dont want him to be the bad guy"
neutral,*yawn* At a hotel. Moving tomorrow
neutral,I wish I could get sushi delivered to work
sadness,workout stunk...no headphones.
happiness,@ddlovato miss chatting with you
neutral,@stepherann....if you see Christoph please tell his lunch was packed this morning and he left it in the fridge
sadness,"headache, headache, go away. come again another day...."
neutral,Time is going slow
sadness,i wish my drems could come true
neutral,@stevenbward my interview if picked is NY too. But you probably forgot about me after blogtalk radio.
sadness,im at home....on a friday night.  but it's all good!
sadness,"tired and bored, watching movies while i'm home alone"
neutral,@gracetanglefoot what? You won't be two blocks away any more?
sadness,"Screw it goin back to bed,,ill just go tomorrow ,,,,,kinda sad"
sadness,@tinylegacies *sighs* Ah well.  Maybe my second email will clear it up and get him approved.
happiness,Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks
happiness,"Ohhhh man  My mom got a bag of these caramel candy things, they're soooo good. I'm going to get so fat off of them ;__;"
sadness,i hate interviews. im going to do horrible today
sadness,@BrendonBudness unfortunatley it is the tooth kind of crown
happiness,Hallooo bayern!hallooo stau!
neutral,everything is spinning
neutral,"@IncrediBILL actually, web works fine. tweetdeck keeps crashing  i'm in NJ today avoiding nascar"
sadness,@lexie_98 Kevin can't leave work until 2
sadness,Head ache  Tom's call time is really early because the shows will start at 2:30PM. Recovered like 150+ photos already... 700 more to go!
happiness,@ShannonGrissom @grannypig #followfriday thank you!  I'm still not even close to what I had as @GottaLaff
neutral,Pissed that my bluetooth headset's battery out lasted my cell's battery... Gg moto q.
neutral,@MCRmuffin
sadness,"@RoxieDax Ten hours ago, I was was sleeping, sorry."
sadness,is in route 2 da' beach! No sun yet
sadness,Aww nobody likes the album I posted after a million attempts  Boohoo
neutral,@LucyFurLeaps It's still up the duff boo
neutral,Please don't forget us
sadness,"I was supported to do things I didn't like,, n when I was about to do what I intrested in,, mom always refused it..."
sadness,I really miss my phone  i cant wait till my new one comes
sadness,now the pic wont load up on twitter
sadness,@novemberlight I sometimes fail
sadness,@fossiloflife was being sarcy as usual
sadness,"@SpookyJenB @diver4skynsea Stop it, you are makin' me sad"
neutral,June gloom is upon us.
happiness,@socallove yeah  it will get better though  i know it!
happiness,I'm packed up &amp; leaving my Canterbury office &amp; my fab QA&amp;V colleagues for the last time   A great bunch of people. I will miss you xx
neutral,"Tomorrowland central hasn't gotten confirmation that I'm signed off on Star Tours, so just waiting to see if they can give me a shift."
sadness,bad hair day
anger,Shout out to my moms for wakin me up so prematurely! Preciate it
neutral,@StLCardsGuy me either
sadness,@ToyStory2wasOk The party has to be moved to next weekend  ..stupid weather.
sadness,@sirhova I was supposed to go to philly as well....bailed out last minute
neutral,@getgood I missed out on carrot cake last night.  Hope you had fun @wxwm.
neutral,"@tommcfly Oh no! A lot of people are starting to tweet again! Hope you could still read our multiple tweets  Philippines tour, please?"
sadness,@Cinderell4 bad luck  oh well next time you will be more lucky...
sadness,"Really good concepts at #mozconcept. I *really* love to send something mine, but no time"
sadness,Ugh - car got stolen sometime between yesterday evening and this morning when husband was due to go to work  Like we can afford this???
happiness,My Degree  [Tear] happy moment!  http://mypict.me/1ZpF
happiness,Have a happy Friday and weekend everyone .. TGIF for me is nothing
sadness,im sad about missing out on the opportunity to be in valencia's new video.
happiness,"@mariamariamaria i'm sorry you aren't feeling too good, mama  I'm heading up today @ 4, i'll be calling you .."
sadness,Leaving NOLA today  Counting down the seconds 'til I start crying. Love this place so much.
happiness,@AnnaSaccone Seeing my friends and doing coursework  I have the weekend off work so I am happy!
anger,Stupid red hair is too difficult on the upkeep. Re-dyed it a more manageable brown-red. Boo
happiness,"@alliemunchkin :3, Youtube loves my HD videos  well maybe."
sadness,"@AliceS1 hey, I can't make it to Makers tonight"
happiness,Licking chocolate crumbs off a Twirl wrapper like Zammo on smack
neutral,"They had a site, then a blog, now they have the worst zoning/concept of the year - Heaven.fr, tell meh it's a fake"
neutral,Lack of plans for tonight  Anyone going out?
sadness,"@cbobcreson @silatjunkie  So, @kfrieze just pointed out to me that she has not been able to be involved in this convo for lack an iPhone"
sadness,"It has been 24 hours now, since I had my dog put to sleep.  RIP my old friend."
sadness,"I wouldn't mind some sunshine and a walk. Where are you, summer??"
neutral,i have such a sore head
sadness,@windycitypretty that is sickening... Just shoot at will? Smh... Prayers for his family...
sadness,"@Annie713 It's ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all"
sadness,Finally got a call for marriage counseling 3 days late....
happiness,finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight
sadness,Smart cars are the most worthless cars ever made. &amp; it makes me sad how many of them I see anymore.
sadness,"@mmitchelldaviss mitchell i tryed to add you on xbox live lastnight during when i was in your live show, but your friends list is full"
neutral,is still craving for a cheeseburger.
neutral,Back from Worcester.  My work week starts on Friday at 2:30.
neutral,@thefremen Even IE8 would be better
sadness,"Gus, formally known as world's ugliest dog has died  We'll miss you, Gus http://bit.ly/exjcn"
happiness,@nicolahunt nice way 2 end the week...
sadness,Finally sunny days and I'm too sick to go outside and play.
neutral,"@3stripe yeah, still waitin'"
neutral,Last lunch with the interns
sadness,so freaking tired.  It's like my body refuses to move.
sadness,I fell! I think my knee is broken  but I look fabulous
neutral,I hate today.
happiness,"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn't convince Diamond, nothing will."
sadness,now my ds just died  whatta letdown!
neutral,@AlexanderLaw I singularly failed to provoke anyone when I posted on this blog last time round
sadness,"@IzzyJ_Is_Here oh hun, i'm sorry... out of everything you've been through, the last thing you deserve is to be unhappy at home.."
